"i","dc","Val"
"F1808","d5",0
"F1808","d6",0
"F1808","d7",0
"F1808","d8",0
"F1809","d1",0
"F1809","d2",0
"F1809","d3",0
"F1809","d4",1
"F1809","d5",0
"F1809","d6",0
"F1809","d7",0
"F1809","d8",0
"F1810","d1",0
"F1810","d2",0
"F1810","d3",0
"F1810","d4",1
"F1810","d5",0
"F1810","d6",0
"F1810","d7",0
"F1810","d8",0
"F1811","d1",1
"F1811","d2",0
"F1811","d3",0
"F1811","d4",0
"F1811","d5",0
"F1811","d6",0
"F1811","d7",0
"F1811","d8",0
"F1812","d1",1
"F1812","d2",0
"F1812","d3",0
"F1812","d4",0
"F1812","d5",0
"F1812","d6",0
"F1812","d7",0
"F1812","d8",0
"F1813","d1",1
"F1813","d2",0
"F1813","d3",0
"F1813","d4",0
"F1813","d5",0
"F1813","d6",0
"F1813","d7",0
"F1813","d8",0
"F1814","d1",1
"F1814","d2",0
"F1814","d3",0
"F1814","d4",0
"F1814","d5",0
"F1814","d6",0
"F1814","d7",0
"F1814","d8",0
"F1815","d1",1
"F1815","d2",0
"F1815","d3",0
"F1815","d4",0
"F1815","d5",0
"F1815","d6",0
"F1815","d7",0
"F1815","d8",0
"F1816","d1",1
"F1816","d2",0
"F1816","d3",0
"F1816","d4",0
"F1816","d5",0
"F1816","d6",0
"F1816","d7",0
"F1816","d8",0
"F1817","d1",1
"F1817","d2",0
"F1817","d3",0
"F1817","d4",0
"F1817","d5",0
"F1817","d6",0
"F1817","d7",0
"F1817","d8",0
"F1818","d1",1
"F1818","d2",0
"F1818","d3",0
"F1818","d4",0
"F1818","d5",0
"F1818","d6",0
"F1818","d7",0
"F1818","d8",0
"F1819","d1",1
"F1819","d2",0
"F1819","d3",0
"F1819","d4",0
"F1819","d5",0
"F1819","d6",0
"F1819","d7",0
"F1819","d8",0
"F1820","d1",1
"F1820","d2",0
"F1820","d3",0
"F1820","d4",0
"F1820","d5",0
"F1820","d6",0
"F1820","d7",0
"F1820","d8",0
"F1821","d1",1
"F1821","d2",0
"F1821","d3",0
"F1821","d4",0
"F1821","d5",0
"F1821","d6",0
"F1821","d7",0
"F1821","d8",0
"F1822","d1",1
"F1822","d2",0
"F1822","d3",0
"F1822","d4",0
"F1822","d5",0
"F1822","d6",0
"F1822","d7",0
"F1822","d8",0
"F1823","d1",1
"F1823","d2",0
"F1823","d3",0
"F1823","d4",0
"F1823","d5",0
"F1823","d6",0
"F1823","d7",0
"F1823","d8",0
"F1824","d1",1
"F1824","d2",0
"F1824","d3",0
"F1824","d4",0
"F1824","d5",0
"F1824","d6",0
"F1824","d7",0
"F1824","d8",0
"F1825","d1",1
"F1825","d2",0
"F1825","d3",0
"F1825","d4",0
"F1825","d5",0
"F1825","d6",0
"F1825","d7",0
"F1825","d8",0
"F1826","d1",1
"F1826","d2",0
"F1826","d3",0
"F1826","d4",0
"F1826","d5",0
"F1826","d6",0
"F1826","d7",0
"F1826","d8",0
"F1827","d1",1
"F1827","d2",0
"F1827","d3",0
"F1827","d4",0
"F1827","d5",0
"F1827","d6",0
"F1827","d7",0
"F1827","d8",0
"F1828","d1",1
"F1828","d2",0
"F1828","d3",0
"F1828","d4",0
"F1828","d5",0
"F1828","d6",0
"F1828","d7",0
"F1828","d8",0
"F1829","d1",1
"F1829","d2",0
"F1829","d3",0
"F1829","d4",0
"F1829","d5",0
"F1829","d6",0
"F1829","d7",0
"F1829","d8",0
"F1830","d1",1
"F1830","d2",0
"F1830","d3",0
"F1830","d4",0
"F1830","d5",0
"F1830","d6",0
"F1830","d7",0
"F1830","d8",0
"F1831","d1",1
"F1831","d2",0
"F1831","d3",0
"F1831","d4",0
"F1831","d5",0
"F1831","d6",0
"F1831","d7",0
"F1831","d8",0
"F1832","d1",1
"F1832","d2",0
"F1832","d3",0
"F1832","d4",0
"F1832","d5",0
"F1832","d6",0
"F1832","d7",0
"F1832","d8",0
"F1833","d1",1
"F1833","d2",0
"F1833","d3",0
"F1833","d4",0
"F1833","d5",0
"F1833","d6",0
"F1833","d7",0
"F1833","d8",0
"F1834","d1",1
"F1834","d2",0
"F1834","d3",0
"F1834","d4",0
"F1834","d5",0
"F1834","d6",0
"F1834","d7",0
"F1834","d8",0
"F1835","d1",1
"F1835","d2",0
"F1835","d3",0
"F1835","d4",0
"F1835","d5",0
"F1835","d6",0
"F1835","d7",0
"F1835","d8",0
"F1836","d1",1
"F1836","d2",0
"F1836","d3",0
"F1836","d4",0
"F1836","d5",0
"F1836","d6",0
"F1836","d7",0
"F1836","d8",0
"F1837","d1",1
"F1837","d2",0
"F1837","d3",0
"F1837","d4",0
"F1837","d5",0
"F1837","d6",0
"F1837","d7",0
"F1837","d8",0
"F1838","d1",1
"F1838","d2",0
"F1838","d3",0
"F1838","d4",0
"F1838","d5",0
"F1838","d6",0
"F1838","d7",0
"F1838","d8",0
"F1839","d1",1
"F1839","d2",0
"F1839","d3",0
"F1839","d4",0
"F1839","d5",0
"F1839","d6",0
"F1839","d7",0
"F1839","d8",0
"F1840","d1",1
"F1840","d2",0
"F1840","d3",0
"F1840","d4",0
"F1840","d5",0
"F1840","d6",0
"F1840","d7",0
"F1840","d8",0
"F1841","d1",1
"F1841","d2",0
"F1841","d3",0
"F1841","d4",0
"F1841","d5",0
"F1841","d6",0
"F1841","d7",0
"F1841","d8",0
"F1842","d1",1
"F1842","d2",0
"F1842","d3",0
"F1842","d4",0
"F1842","d5",0
"F1842","d6",0
"F1842","d7",0
"F1842","d8",0
"F1843","d1",1
"F1843","d2",0
"F1843","d3",0
"F1843","d4",0
"F1843","d5",0
"F1843","d6",0
"F1843","d7",0
"F1843","d8",0
"F1844","d1",1
"F1844","d2",0
"F1844","d3",0
"F1844","d4",0
"F1844","d5",0
"F1844","d6",0
"F1844","d7",0
"F1844","d8",0
"F1845","d1",1
"F1845","d2",0
"F1845","d3",0
"F1845","d4",0
"F1845","d5",0
"F1845","d6",0
"F1845","d7",0
"F1845","d8",0
"F1846","d1",1
"F1846","d2",0
"F1846","d3",0
"F1846","d4",0
"F1846","d5",0
"F1846","d6",0
"F1846","d7",0
"F1846","d8",0
"F1847","d1",1
"F1847","d2",0
"F1847","d3",0
"F1847","d4",0
"F1847","d5",0
"F1847","d6",0
"F1847","d7",0
"F1847","d8",0
"F1848","d1",1
"F1848","d2",0
"F1848","d3",0
"F1848","d4",0
"F1848","d5",0
"F1848","d6",0
"F1848","d7",0
"F1848","d8",0
"F1849","d1",1
"F1849","d2",0
"F1849","d3",0
"F1849","d4",0
"F1849","d5",0
"F1849","d6",0
"F1849","d7",0
"F1849","d8",0
"F1850","d1",1
"F1850","d2",0
"F1850","d3",0
"F1850","d4",0
"F1850","d5",0
"F1850","d6",0
"F1850","d7",0
"F1850","d8",0
"F1851","d1",1
"F1851","d2",0
"F1851","d3",0
"F1851","d4",0
"F1851","d5",0
"F1851","d6",0
"F1851","d7",0
"F1851","d8",0
"F1852","d1",1
"F1852","d2",0
"F1852","d3",0
"F1852","d4",0
"F1852","d5",0
"F1852","d6",0
"F1852","d7",0
"F1852","d8",0
"F1853","d1",1
"F1853","d2",0
"F1853","d3",0
"F1853","d4",0
"F1853","d5",0
"F1853","d6",0
"F1853","d7",0
"F1853","d8",0
"F1854","d1",1
"F1854","d2",0
"F1854","d3",0
"F1854","d4",0
"F1854","d5",0
"F1854","d6",0
"F1854","d7",0
"F1854","d8",0
"F1855","d1",1
"F1855","d2",0
"F1855","d3",0
"F1855","d4",0
"F1855","d5",0
"F1855","d6",0
"F1855","d7",0
"F1855","d8",0
"F1856","d1",1
"F1856","d2",0
"F1856","d3",0
"F1856","d4",0
"F1856","d5",0
"F1856","d6",0
"F1856","d7",0
"F1856","d8",0
"F1857","d1",1
"F1857","d2",0
"F1857","d3",0
"F1857","d4",0
"F1857","d5",0
"F1857","d6",0
"F1857","d7",0
"F1857","d8",0
"F1858","d1",1
"F1858","d2",0
"F1858","d3",0
"F1858","d4",0
"F1858","d5",0
"F1858","d6",0
"F1858","d7",0
"F1858","d8",0
"F1859","d1",1
"F1859","d2",0
"F1859","d3",0
"F1859","d4",0
"F1859","d5",0
"F1859","d6",0
"F1859","d7",0
"F1859","d8",0
"F1860","d1",1
"F1860","d2",0
"F1860","d3",0
"F1860","d4",0
"F1860","d5",0
"F1860","d6",0
"F1860","d7",0
"F1860","d8",0
"F1861","d1",1
"F1861","d2",0
"F1861","d3",0
"F1861","d4",0
"F1861","d5",0
"F1861","d6",0
"F1861","d7",0
"F1861","d8",0
"F1862","d1",1
"F1862","d2",0
"F1862","d3",0
"F1862","d4",0
"F1862","d5",0
"F1862","d6",0
"F1862","d7",0
"F1862","d8",0
"F1863","d1",1
"F1863","d2",0
"F1863","d3",0
"F1863","d4",0
"F1863","d5",0
"F1863","d6",0
"F1863","d7",0
"F1863","d8",0
"F1864","d1",1
"F1864","d2",0
"F1864","d3",0
"F1864","d4",0
"F1864","d5",0
"F1864","d6",0
"F1864","d7",0
"F1864","d8",0
"F1865","d1",0
"F1865","d2",0
"F1865","d3",0
"F1865","d4",1
"F1865","d5",0
"F1865","d6",0
"F1865","d7",0
"F1865","d8",0
"F1866","d1",0
"F1866","d2",0
"F1866","d3",0
"F1866","d4",1
"F1866","d5",0
"F1866","d6",0
"F1866","d7",0
"F1866","d8",0
"F1867","d1",1
"F1867","d2",0
"F1867","d3",0
"F1867","d4",0
"F1867","d5",0
"F1867","d6",0
"F1867","d7",0
"F1867","d8",0
"F1868","d1",1
"F1868","d2",0
"F1868","d3",0
"F1868","d4",0
"F1868","d5",0
"F1868","d6",0
"F1868","d7",0
"F1868","d8",0
"F1869","d1",1
"F1869","d2",0
"F1869","d3",0
"F1869","d4",0
"F1869","d5",0
"F1869","d6",0
"F1869","d7",0
"F1869","d8",0
"F1870","d1",1
"F1870","d2",0
"F1870","d3",0
"F1870","d4",0
"F1870","d5",0
"F1870","d6",0
"F1870","d7",0
"F1870","d8",0
"F1871","d1",1
"F1871","d2",0
"F1871","d3",0
"F1871","d4",0
"F1871","d5",0
"F1871","d6",0
"F1871","d7",0
"F1871","d8",0
"F1872","d1",1
"F1872","d2",0
"F1872","d3",0
"F1872","d4",0
"F1872","d5",0
"F1872","d6",0
"F1872","d7",0
"F1872","d8",0
"F1873","d1",0
"F1873","d2",0
"F1873","d3",0
"F1873","d4",1
"F1873","d5",0
"F1873","d6",0
"F1873","d7",0
"F1873","d8",0
"F1874","d1",0
"F1874","d2",0
"F1874","d3",0
"F1874","d4",1
"F1874","d5",0
"F1874","d6",0
"F1874","d7",0
"F1874","d8",0
"F1875","d1",1
"F1875","d2",0
"F1875","d3",0
"F1875","d4",0
"F1875","d5",0
"F1875","d6",0
"F1875","d7",0
"F1875","d8",0
"F1876","d1",1
"F1876","d2",0
"F1876","d3",0
"F1876","d4",0
"F1876","d5",0
"F1876","d6",0
"F1876","d7",0
"F1876","d8",0
"F1877","d1",0
"F1877","d2",0
"F1877","d3",0
"F1877","d4",1
"F1877","d5",0
"F1877","d6",0
"F1877","d7",0
"F1877","d8",0
"F1878","d1",1
"F1878","d2",0
"F1878","d3",0
"F1878","d4",0
"F1878","d5",0
"F1878","d6",0
"F1878","d7",0
"F1878","d8",0
"F1879","d1",1
"F1879","d2",0
"F1879","d3",0
"F1879","d4",0
"F1879","d5",0
"F1879","d6",0
"F1879","d7",0
"F1879","d8",0
"F1880","d1",1
"F1880","d2",0
"F1880","d3",0
"F1880","d4",0
"F1880","d5",0
"F1880","d6",0
"F1880","d7",0
"F1880","d8",0
"F1881","d1",1
"F1881","d2",0
"F1881","d3",0
"F1881","d4",0
"F1881","d5",0
"F1881","d6",0
"F1881","d7",0
"F1881","d8",0
"F1882","d1",1
"F1882","d2",0
"F1882","d3",0
"F1882","d4",0
"F1882","d5",0
"F1882","d6",0
"F1882","d7",0
"F1882","d8",0
"F1883","d1",1
"F1883","d2",0
"F1883","d3",0
"F1883","d4",0
"F1883","d5",0
"F1883","d6",0
"F1883","d7",0
"F1883","d8",0
"F1884","d1",1
"F1884","d2",0
"F1884","d3",0
"F1884","d4",0
"F1884","d5",0
"F1884","d6",0
"F1884","d7",0
"F1884","d8",0
"F1885","d1",1
"F1885","d2",0
"F1885","d3",0
"F1885","d4",0
"F1885","d5",0
"F1885","d6",0
"F1885","d7",0
"F1885","d8",0
"F1886","d1",1
"F1886","d2",0
"F1886","d3",0
"F1886","d4",0
"F1886","d5",0
"F1886","d6",0
"F1886","d7",0
"F1886","d8",0
"F1887","d1",1
"F1887","d2",0
"F1887","d3",0
"F1887","d4",0
"F1887","d5",0
"F1887","d6",0
"F1887","d7",0
"F1887","d8",0
"F1888","d1",1
"F1888","d2",0
"F1888","d3",0
"F1888","d4",0
"F1888","d5",0
"F1888","d6",0
"F1888","d7",0
"F1888","d8",0
"F1889","d1",0
"F1889","d2",0
"F1889","d3",0
"F1889","d4",1
"F1889","d5",0
"F1889","d6",0
"F1889","d7",0
"F1889","d8",0
"F1890","d1",0
"F1890","d2",0
"F1890","d3",0
"F1890","d4",1
"F1890","d5",0
"F1890","d6",0
"F1890","d7",0
"F1890","d8",0
"F1891","d1",1
"F1891","d2",0
"F1891","d3",0
"F1891","d4",0
"F1891","d5",0
"F1891","d6",0
"F1891","d7",0
"F1891","d8",0
"F1892","d1",1
"F1892","d2",0
"F1892","d3",0
"F1892","d4",0
"F1892","d5",0
"F1892","d6",0
"F1892","d7",0
"F1892","d8",0
"F1893","d1",1
"F1893","d2",0
"F1893","d3",0
"F1893","d4",0
"F1893","d5",0
"F1893","d6",0
"F1893","d7",0
"F1893","d8",0
"F1894","d1",1
"F1894","d2",0
"F1894","d3",0
"F1894","d4",0
"F1894","d5",0
"F1894","d6",0
"F1894","d7",0
"F1894","d8",0
"F1895","d1",1
"F1895","d2",0
"F1895","d3",0
"F1895","d4",0
"F1895","d5",0
"F1895","d6",0
"F1895","d7",0
"F1895","d8",0
"F1896","d1",1
"F1896","d2",0
"F1896","d3",0
"F1896","d4",0
"F1896","d5",0
"F1896","d6",0
"F1896","d7",0
"F1896","d8",0
"F1897","d1",1
"F1897","d2",0
"F1897","d3",0
"F1897","d4",0
"F1897","d5",0
"F1897","d6",0
"F1897","d7",0
"F1897","d8",0
"F1898","d1",1
"F1898","d2",0
"F1898","d3",0
"F1898","d4",0
"F1898","d5",0
"F1898","d6",0
"F1898","d7",0
"F1898","d8",0
"F1899","d1",1
"F1899","d2",0
"F1899","d3",0
"F1899","d4",0
"F1899","d5",0
"F1899","d6",0
"F1899","d7",0
"F1899","d8",0
"F1900","d1",1
"F1900","d2",0
"F1900","d3",0
"F1900","d4",0
"F1900","d5",0
"F1900","d6",0
"F1900","d7",0
"F1900","d8",0
"F1901","d1",1
"F1901","d2",0
"F1901","d3",0
"F1901","d4",0
"F1901","d5",0
"F1901","d6",0
"F1901","d7",0
"F1901","d8",0
"F1902","d1",1
"F1902","d2",0
"F1902","d3",0
"F1902","d4",0
"F1902","d5",0
"F1902","d6",0
"F1902","d7",0
"F1902","d8",0
"F1903","d1",1
"F1903","d2",0
"F1903","d3",0
"F1903","d4",0
"F1903","d5",0
"F1903","d6",0
"F1903","d7",0
"F1903","d8",0
"F1904","d1",1
"F1904","d2",0
"F1904","d3",0
"F1904","d4",0
"F1904","d5",0
"F1904","d6",0
"F1904","d7",0
"F1904","d8",0
"F1905","d1",1
"F1905","d2",0
"F1905","d3",0
"F1905","d4",0
"F1905","d5",0
"F1905","d6",0
"F1905","d7",0
"F1905","d8",0
"F1906","d1",1
"F1906","d2",0
"F1906","d3",0
"F1906","d4",0
"F1906","d5",0
"F1906","d6",0
"F1906","d7",0
"F1906","d8",0
"F1907","d1",1
"F1907","d2",0
"F1907","d3",0
"F1907","d4",0
"F1907","d5",0
"F1907","d6",0
"F1907","d7",0
"F1907","d8",0
"F1908","d1",0
"F1908","d2",0
"F1908","d3",0
"F1908","d4",1
"F1908","d5",0
"F1908","d6",0
"F1908","d7",0
"F1908","d8",0
"F1909","d1",1
"F1909","d2",0
"F1909","d3",0
"F1909","d4",0
"F1909","d5",0
"F1909","d6",0
"F1909","d7",0
"F1909","d8",0
"F1910","d1",1
"F1910","d2",0
"F1910","d3",0
"F1910","d4",0
"F1910","d5",0
"F1910","d6",0
"F1910","d7",0
"F1910","d8",0
"F1911","d1",0
"F1911","d2",0
"F1911","d3",0
"F1911","d4",1
"F1911","d5",0
"F1911","d6",0
"F1911","d7",0
"F1911","d8",0
"F1912","d1",1
"F1912","d2",0
"F1912","d3",0
"F1912","d4",0
"F1912","d5",0
"F1912","d6",0
"F1912","d7",0
"F1912","d8",0
"F1913","d1",1
"F1913","d2",0
"F1913","d3",0
"F1913","d4",0
"F1913","d5",0
"F1913","d6",0
"F1913","d7",0
"F1913","d8",0
"F1914","d1",1
"F1914","d2",0
"F1914","d3",0
"F1914","d4",0
"F1914","d5",0
"F1914","d6",0
"F1914","d7",0
"F1914","d8",0
"F1915","d1",1
"F1915","d2",0
"F1915","d3",0
"F1915","d4",0
"F1915","d5",0
"F1915","d6",0
"F1915","d7",0
"F1915","d8",0
"F1916","d1",1
"F1916","d2",0
"F1916","d3",0
"F1916","d4",0
"F1916","d5",0
"F1916","d6",0
"F1916","d7",0
"F1916","d8",0
"F1917","d1",1
"F1917","d2",0
"F1917","d3",0
"F1917","d4",0
"F1917","d5",0
"F1917","d6",0
"F1917","d7",0
"F1917","d8",0
"F1918","d1",1
"F1918","d2",0
"F1918","d3",0
"F1918","d4",0
"F1918","d5",0
"F1918","d6",0
"F1918","d7",0
"F1918","d8",0
"F1919","d1",1
"F1919","d2",0
"F1919","d3",0
"F1919","d4",0
"F1919","d5",0
"F1919","d6",0
"F1919","d7",0
"F1919","d8",0
"F1920","d1",1
"F1920","d2",0
"F1920","d3",0
"F1920","d4",0
"F1920","d5",0
"F1920","d6",0
"F1920","d7",0
"F1920","d8",0
"F1921","d1",1
"F1921","d2",0
"F1921","d3",0
"F1921","d4",0
"F1921","d5",0
"F1921","d6",0
"F1921","d7",0
"F1921","d8",0
"F1922","d1",1
"F1922","d2",0
"F1922","d3",0
"F1922","d4",0
"F1922","d5",0
"F1922","d6",0
"F1922","d7",0
"F1922","d8",0
"F1923","d1",0
"F1923","d2",0
"F1923","d3",0
"F1923","d4",0
"F1923","d5",1
"F1923","d6",0
"F1923","d7",0
"F1923","d8",0
"F1924","d1",0
"F1924","d2",0
"F1924","d3",0
"F1924","d4",0
"F1924","d5",1
"F1924","d6",0
"F1924","d7",0
"F1924","d8",0
"F1925","d1",0
"F1925","d2",0
"F1925","d3",0
"F1925","d4",0
"F1925","d5",1
"F1925","d6",0
"F1925","d7",0
"F1925","d8",0
"F1926","d1",0
"F1926","d2",0
"F1926","d3",0
"F1926","d4",0
"F1926","d5",1
"F1926","d6",0
"F1926","d7",0
"F1926","d8",0
"F1927","d1",0
"F1927","d2",0
"F1927","d3",0
"F1927","d4",0
"F1927","d5",1
"F1927","d6",0
"F1927","d7",0
"F1927","d8",0
"F1928","d1",0
"F1928","d2",0
"F1928","d3",0
"F1928","d4",0
"F1928","d5",1
"F1928","d6",0
"F1928","d7",0
"F1928","d8",0
"F1929","d1",0
"F1929","d2",0
"F1929","d3",0
"F1929","d4",0
"F1929","d5",1
"F1929","d6",0
"F1929","d7",0
"F1929","d8",0
"F1930","d1",0
"F1930","d2",0
"F1930","d3",0
"F1930","d4",0
"F1930","d5",1
"F1930","d6",0
"F1930","d7",0
"F1930","d8",0
"F1931","d1",0
"F1931","d2",0
"F1931","d3",0
"F1931","d4",0
"F1931","d5",1
"F1931","d6",0
"F1931","d7",0
"F1931","d8",0
"F1932","d1",0
"F1932","d2",0
"F1932","d3",0
"F1932","d4",0
"F1932","d5",1
"F1932","d6",0
"F1932","d7",0
"F1932","d8",0
"F1933","d1",0
"F1933","d2",0
"F1933","d3",0
"F1933","d4",0
"F1933","d5",1
"F1933","d6",0
"F1933","d7",0
"F1933","d8",0
"F1934","d1",0
"F1934","d2",0
"F1934","d3",0
"F1934","d4",0
"F1934","d5",0
"F1934","d6",0
"F1934","d7",0
"F1934","d8",1
"F1935","d1",0
"F1935","d2",0
"F1935","d3",0
"F1935","d4",0
"F1935","d5",1
"F1935","d6",0
"F1935","d7",0
"F1935","d8",0
"F1936","d1",0
"F1936","d2",0
"F1936","d3",0
"F1936","d4",0
"F1936","d5",1
"F1936","d6",0
"F1936","d7",0
"F1936","d8",0
"F1937","d1",0
"F1937","d2",0
"F1937","d3",0
"F1937","d4",0
"F1937","d5",1
"F1937","d6",0
"F1937","d7",0
"F1937","d8",0
"F1938","d1",0
"F1938","d2",0
"F1938","d3",0
"F1938","d4",0
"F1938","d5",1
"F1938","d6",0
"F1938","d7",0
"F1938","d8",0
"F1939","d1",0
"F1939","d2",0
"F1939","d3",0
"F1939","d4",0
"F1939","d5",1
"F1939","d6",0
"F1939","d7",0
"F1939","d8",0
"F1940","d1",0
"F1940","d2",0
"F1940","d3",0
"F1940","d4",0
"F1940","d5",1
"F1940","d6",0
"F1940","d7",0
"F1940","d8",0
"F1941","d1",0
"F1941","d2",0
"F1941","d3",0
"F1941","d4",0
"F1941","d5",1
"F1941","d6",0
"F1941","d7",0
"F1941","d8",0
"F1942","d1",0
"F1942","d2",0
"F1942","d3",0
"F1942","d4",0
"F1942","d5",1
"F1942","d6",0
"F1942","d7",0
"F1942","d8",0
"F1943","d1",0
"F1943","d2",0
"F1943","d3",0
"F1943","d4",0
"F1943","d5",1
"F1943","d6",0
"F1943","d7",0
"F1943","d8",0
"F1944","d1",0
"F1944","d2",0
"F1944","d3",0
"F1944","d4",0
"F1944","d5",1
"F1944","d6",0
"F1944","d7",0
"F1944","d8",0
"F1945","d1",0
"F1945","d2",0
"F1945","d3",0
"F1945","d4",0
"F1945","d5",0
"F1945","d6",0
"F1945","d7",0
"F1945","d8",1
"F1946","d1",0
"F1946","d2",0
"F1946","d3",0
"F1946","d4",0
"F1946","d5",0
"F1946","d6",0
"F1946","d7",0
"F1946","d8",1
"F1947","d1",0
"F1947","d2",0
"F1947","d3",0
"F1947","d4",0
"F1947","d5",1
"F1947","d6",0
"F1947","d7",0
"F1947","d8",0
"F1948","d1",0
"F1948","d2",0
"F1948","d3",0
"F1948","d4",0
"F1948","d5",1
"F1948","d6",0
"F1948","d7",0
"F1948","d8",0
"F1949","d1",0
"F1949","d2",0
"F1949","d3",0
"F1949","d4",0
"F1949","d5",1
"F1949","d6",0
"F1949","d7",0
"F1949","d8",0
"F1950","d1",0
"F1950","d2",0
"F1950","d3",0
"F1950","d4",0
"F1950","d5",1
"F1950","d6",0
"F1950","d7",0
"F1950","d8",0
"F1951","d1",0
"F1951","d2",0
"F1951","d3",0
"F1951","d4",0
"F1951","d5",1
"F1951","d6",0
"F1951","d7",0
"F1951","d8",0
"F1952","d1",0
"F1952","d2",0
"F1952","d3",0
"F1952","d4",0
"F1952","d5",1
"F1952","d6",0
"F1952","d7",0
"F1952","d8",0
"F1953","d1",0
"F1953","d2",0
"F1953","d3",0
"F1953","d4",0
"F1953","d5",1
"F1953","d6",0
"F1953","d7",0
"F1953","d8",0
"F1954","d1",0
"F1954","d2",0
"F1954","d3",0
"F1954","d4",0
"F1954","d5",1
"F1954","d6",0
"F1954","d7",0
"F1954","d8",0
"F1955","d1",0
"F1955","d2",0
"F1955","d3",1
"F1955","d4",0
"F1955","d5",0
"F1955","d6",0
"F1955","d7",0
"F1955","d8",0
"F1956","d1",0
"F1956","d2",0
"F1956","d3",1
"F1956","d4",0
"F1956","d5",0
"F1956","d6",0
"F1956","d7",0
"F1956","d8",0
"F1957","d1",0
"F1957","d2",0
"F1957","d3",1
"F1957","d4",0
"F1957","d5",0
"F1957","d6",0
"F1957","d7",0
"F1957","d8",0
"F1958","d1",0
"F1958","d2",0
"F1958","d3",1
"F1958","d4",0
"F1958","d5",0
"F1958","d6",0
"F1958","d7",0
"F1958","d8",0
"F1959","d1",0
"F1959","d2",0
"F1959","d3",1
"F1959","d4",0
"F1959","d5",0
"F1959","d6",0
"F1959","d7",0
"F1959","d8",0
"F1960","d1",0
"F1960","d2",0
"F1960","d3",1
"F1960","d4",0
"F1960","d5",0
"F1960","d6",0
"F1960","d7",0
"F1960","d8",0
"F1961","d1",0
"F1961","d2",0
"F1961","d3",1
"F1961","d4",0
"F1961","d5",0
"F1961","d6",0
"F1961","d7",0
"F1961","d8",0
"F1962","d1",0
"F1962","d2",0
"F1962","d3",1
"F1962","d4",0
"F1962","d5",0
"F1962","d6",0
"F1962","d7",0
"F1962","d8",0
"F1963","d1",0
"F1963","d2",0
"F1963","d3",1
"F1963","d4",0
"F1963","d5",0
"F1963","d6",0
"F1963","d7",0
"F1963","d8",0
"F1964","d1",0
"F1964","d2",0
"F1964","d3",1
"F1964","d4",0
"F1964","d5",0
"F1964","d6",0
"F1964","d7",0
"F1964","d8",0
"F1965","d1",0
"F1965","d2",0
"F1965","d3",1
"F1965","d4",0
"F1965","d5",0
"F1965","d6",0
"F1965","d7",0
"F1965","d8",0
"F1966","d1",0
"F1966","d2",0
"F1966","d3",1
"F1966","d4",0
"F1966","d5",0
"F1966","d6",0
"F1966","d7",0
"F1966","d8",0
"F1967","d1",0
"F1967","d2",0
"F1967","d3",1
"F1967","d4",0
"F1967","d5",0
"F1967","d6",0
"F1967","d7",0
"F1967","d8",0
"F1968","d1",0
"F1968","d2",0
"F1968","d3",1
"F1968","d4",0
"F1968","d5",0
"F1968","d6",0
"F1968","d7",0
"F1968","d8",0
"F1969","d1",0
"F1969","d2",0
"F1969","d3",1
"F1969","d4",0
"F1969","d5",0
"F1969","d6",0
"F1969","d7",0
"F1969","d8",0
"F1970","d1",0
"F1970","d2",0
"F1970","d3",1
"F1970","d4",0
"F1970","d5",0
"F1970","d6",0
"F1970","d7",0
"F1970","d8",0
"F1971","d1",0
"F1971","d2",0
"F1971","d3",1
"F1971","d4",0
"F1971","d5",0
"F1971","d6",0
"F1971","d7",0
"F1971","d8",0
"F1972","d1",0
"F1972","d2",0
"F1972","d3",1
"F1972","d4",0
"F1972","d5",0
"F1972","d6",0
"F1972","d7",0
"F1972","d8",0
"F1973","d1",0
"F1973","d2",0
"F1973","d3",1
"F1973","d4",0
"F1973","d5",0
"F1973","d6",0
"F1973","d7",0
"F1973","d8",0
"F1974","d1",0
"F1974","d2",0
"F1974","d3",1
"F1974","d4",0
"F1974","d5",0
"F1974","d6",0
"F1974","d7",0
"F1974","d8",0
"F1975","d1",0
"F1975","d2",0
"F1975","d3",1
"F1975","d4",0
"F1975","d5",0
"F1975","d6",0
"F1975","d7",0
"F1975","d8",0
"F1976","d1",0
"F1976","d2",0
"F1976","d3",1
"F1976","d4",0
"F1976","d5",0
"F1976","d6",0
"F1976","d7",0
"F1976","d8",0
"F1977","d1",0
"F1977","d2",0
"F1977","d3",1
"F1977","d4",0
"F1977","d5",0
"F1977","d6",0
"F1977","d7",0
"F1977","d8",0
"F1978","d1",0
"F1978","d2",0
"F1978","d3",1
"F1978","d4",0
"F1978","d5",0
"F1978","d6",0
"F1978","d7",0
"F1978","d8",0
"F1979","d1",0
"F1979","d2",0
"F1979","d3",1
"F1979","d4",0
"F1979","d5",0
"F1979","d6",0
"F1979","d7",0
"F1979","d8",0
"F1980","d1",0
"F1980","d2",0
"F1980","d3",1
"F1980","d4",0
"F1980","d5",0
"F1980","d6",0
"F1980","d7",0
"F1980","d8",0
"F1981","d1",0
"F1981","d2",0
"F1981","d3",1
"F1981","d4",0
"F1981","d5",0
"F1981","d6",0
"F1981","d7",0
"F1981","d8",0
"F1982","d1",0
"F1982","d2",0
"F1982","d3",1
"F1982","d4",0
"F1982","d5",0
"F1982","d6",0
"F1982","d7",0
"F1982","d8",0
"F1983","d1",0
"F1983","d2",0
"F1983","d3",1
